num_nodes,num_edges,average_degree,density,average_clustering,assortativity,transitivity,language,avg_degree_centrality,avg_betweenness_centrality,avg_closeness_centrality,edge_weight_mean,edge_weight_std,label_overlap_with_country,name,description,type,category,subcategory,label,item
62,93,3.0,0.02459016393442623,0.04444741471506889,-0.20305346043275324,0.014218009478672985,en,0.04918032786885245,0.041957518068041606,0.1039166777120129,1.1935483870967742,0.5339659792660274,0.0,Mike DeCarlo,Comic artist,entity,comics and anime,comics artist,cultural exclusive,http://www.wikidata.org/entity/Q220011
120,198,3.3,0.013865546218487394,0.01993334312393832,-0.17325794995653154,0.017857142857142856,en,0.027731092436974792,0.027035559986706547,0.10352715459356686,1.196969696969697,1.0620120550833367,0.0,milk bar,suburban local general store or café,concept,architecture,building,cultural agnostic,http://www.wikidata.org/entity/Q1750272
45,68,3.022222222222222,0.03434343434343434,0.1113592371687089,-0.3249589449904,0.02727272727272727,en,0.0686868686868687,0.028306319003993424,0.10571689360928804,1.0588235294117647,0.291161615782696,0.0,Metro Istanbul,public transportation company of Istanbul,entity,transportation,transport company,cultural exclusive,http://www.wikidata.org/entity/Q344299
44,73,3.3181818181818183,0.03858350951374207,0.01247661494592857,-0.21536639390140006,0.020833333333333332,en,0.07716701902748414,0.07063575958924796,0.16743049783108377,1.2602739726027397,0.7407400457312754,0.022727272727272728,Mixed team,Olympic delegation,concept,sports,sports team,cultural agnostic,http://www.wikidata.org/entity/Q460039
247,417,3.376518218623482,0.006862841907771304,0.012275464527231736,-0.13594554638745054,0.008742107819329771,en,0.013725683815542606,0.01505452185811621,0.1117324541185679,1.1079136690647482,0.5960378468261288,0.0,mime artist,someone who uses mime as a theatrical medium or in performance art,concept,performing arts,actor,cultural agnostic,http://www.wikidata.org/entity/Q674067
2091,5182,4.956480153036824,0.0011857608021619197,0.003781516436415101,-0.07739594520686259,0.004412927456018976,en,0.002371521604323839,0.0019152137033068518,0.15300181934899637,1.1130837514473177,0.6580166393456223,0.00047824007651841227,French Revolution,revolution in France from 1789 to 1799,entity,history,historical event,cultural representative,http://www.wikidata.org/entity/Q6534
1311,2833,4.321891685736079,0.00164957697928858,0.009977997666674112,-0.136901963411745,0.004298588877030713,en,0.0032991539585771595,0.0027693285671355934,0.17507890731011755,1.1482527356159549,0.7523897334442702,0.0007627765064836003,Manichaeism,Persian religion founded in the 3rd century CE,concept,philosophy and religion,religion,cultural agnostic,http://www.wikidata.org/entity/Q131165
21,45,4.285714285714286,0.10714285714285714,0.06784246935329874,-0.6818051158929846,0.05851063829787234,en,0.21428571428571433,0.04035087719298246,0.23046727003894385,1.8222222222222222,2.193818476121678,0.0,mons,mountain on a celestial body,concept,geography,mountain,cultural agnostic,http://www.wikidata.org/entity/Q429088
700,1337,3.82,0.002732474964234621,0.007679868188363617,-0.1308829132319437,0.004519576508190172,en,0.005464949928469242,0.004663527277433349,0.10871343993408882,1.2094240837696335,1.1234101228278917,0.002857142857142857,Mikhail Bulgakov,Russian author (1891–1940),entity,performing arts,theatrical director,cultural representative,http://www.wikidata.org/entity/Q835
86,158,3.6744186046511627,0.02161422708618331,0.0326986687917936,-0.2109255009479633,0.018617021276595744,en,0.043228454172366614,0.02793954791218813,0.13327994983330385,1.0949367088607596,0.36953571081000003,0.0,Naryshkin Baroque,Russian architectural style,entity,architecture,architectural style,cultural representative,http://www.wikidata.org/entity/Q616753
360,646,3.588888888888889,0.0049984524914887035,0.034254591780124424,-0.20264088686470585,0.005805217866411692,en,0.009996904982977405,0.00934055388701286,0.15861705685434535,1.088235294117647,0.42002983130697014,0.002777777777777778,Minhag,an accepted tradition or group of traditions in Judaism,concept,gestures and habits,mores,cultural exclusive,http://www.wikidata.org/entity/Q1628649
319,613,3.843260188087774,0.00604286193095562,0.008164043850511147,-0.16471514325067002,0.012282338308457711,en,0.01208572386191124,0.01171050362293084,0.14706208479343597,1.33605220228385,2.150447901419672,0.0,Naoko Takeuchi,Japanese manga artist,entity,comics and anime,comics artist,cultural representative,http://www.wikidata.org/entity/Q229724
871,1680,3.857634902411022,0.0022170315531097828,0.003599421013039406,-0.11692578527770903,0.003848246909741118,en,0.004434063106219565,0.003946767795572656,0.16975636225237128,1.1636904761904763,1.1947267866216114,0.0,Michelangelo,Italian artist and architect (1475–1564),entity,literature,poet,cultural representative,http://www.wikidata.org/entity/Q5592
824,1669,4.050970873786408,0.002461100166334391,0.00485998882018936,-0.09294044368527096,0.006843065693430657,en,0.004922200332668782,0.004842023229639193,0.13975151725390259,1.1851408028759736,0.9190714476527643,0.0,Molière,French playwright and actor (1622–1673),entity,performing arts,theatrical director,cultural representative,http://www.wikidata.org/entity/Q687
68,107,3.1470588235294117,0.023485513608428446,0.1377372428688377,-0.14737556613234384,0.034274193548387094,en,0.04697102721685689,0.036980871045840316,0.11260602308926479,1.074766355140187,0.26301396784056613,0.014705882352941176,National Festival of Polish Song in Opole,"annual Polish song festival (Opole, Poland)",entity,music,music festival,cultural exclusive,http://www.wikidata.org/entity/Q479102
404,735,3.6386138613861387,0.004514409257302902,0.005260917741727807,-0.14160489940631923,0.009774881516587678,en,0.009028818514605802,0.010762130433257392,0.13310245685700547,1.1374149659863946,0.9918861908295388,0.0024752475247524753,Musée d'Orsay,"art museum in Paris, France",entity,media,production company,cultural representative,http://www.wikidata.org/entity/Q23402
588,1155,3.9285714285714284,0.003346312971525919,0.0279394679552891,-0.15051009527857057,0.006038115604755016,en,0.006692625943051839,0.006488503966569679,0.1712811745031501,1.1696969696969697,0.6247003741981308,0.0017006802721088435,naturalism,"belief that only natural laws, entities and forces operate in the universe",entity,philosophy and religion,philosophical movement,cultural agnostic,http://www.wikidata.org/entity/Q56000
82,127,3.097560975609756,0.019120746763023187,0.04886541754838877,-0.11959535453039101,0.017699115044247787,en,0.03824149352604637,0.04259635651912074,0.11805252870287276,1.1496062992125984,0.5896581173810724,0.0,nod,gesture,concept,gestures and habits,gesture,cultural agnostic,http://www.wikidata.org/entity/Q518390
43,57,2.6511627906976742,0.03156146179401993,0.03550064400445081,-0.24348491907911957,0.016891891891891893,en,0.06312292358803986,0.015355319666153472,0.07070650390145684,1.105263157894737,0.35954213213893327,0.0,newsletter,"printed or electronic report containing news concerning the activities of a business or an organization that is sent to its members, customers, employees or other subscribers",concept,media,magazine,cultural agnostic,http://www.wikidata.org/entity/Q264238
239,410,3.430962343096234,0.007207904082134946,0.035881933129407774,-0.16875446475161135,0.010087719298245614,en,0.014415808164269892,0.01991486706435129,0.1536091626160548,1.1414634146341462,0.4066373765144864,0.0,nunsploitation,film genre,concept,films,film genre,cultural representative,http://www.wikidata.org/entity/Q1377546
139,251,3.6115107913669067,0.01308518402669169,0.03885846293313265,-0.15854527311197908,0.02825836216839677,en,0.02617036805338338,0.020708282628102533,0.1520080281866234,1.1792828685258965,0.5885097355439574,0.0,New York Film Festival,annual film festival held every autumn in New York City,entity,films,film festival,cultural representative,http://www.wikidata.org/entity/Q25648
36,50,2.7777777777777777,0.03968253968253968,0.0289742605678889,-0.17028832937848984,0.016666666666666666,en,0.07936507936507936,0.0561858076563959,0.10319475734325426,1.14,0.5295280917949491,0.027777777777777776,Nebula Award,literature prize for science fiction and fantasy works from the United States,concept,literature,literary award,cultural exclusive,http://www.wikidata.org/entity/Q194285
144,251,3.486111111111111,0.01218919968919969,0.02897303458731642,-0.13924043749568163,0.021497919556171984,en,0.02437839937839938,0.025910855576348535,0.14551204293877815,1.1752988047808766,0.5930771017028972,0.0,onnagata,male actors who impersonate women in Japanese kabuki theatre,concept,films,acting style,cultural exclusive,http://www.wikidata.org/entity/Q2425502
32,40,2.5,0.04032258064516129,0.023265587569081463,-0.22763776253211165,0.006944444444444444,en,0.08064516129032258,0.01995967741935484,0.07704046912742515,1.05,0.2179449471770337,0.0,Nitro Records,US record label,entity,music,record label,cultural exclusive,http://www.wikidata.org/entity/Q265169
282,554,3.9290780141843973,0.006991242018121703,0.020827456911280545,-0.1529202845065869,0.017623363544813697,en,0.013982484036243407,0.010909213007532084,0.14635499874931554,1.1425992779783394,0.6123498225082068,0.0070921985815602835,original English-language manga,type of comic book or graphic novel in English,concept,comics and anime,manga,cultural representative,http://www.wikidata.org/entity/Q470137
232,447,3.853448275862069,0.008340797133900582,0.019650296496509564,-0.15579560505812706,0.01296111665004985,en,0.016681594267801168,0.016982661266769214,0.16490115310974346,1.0738255033557047,0.39164586566477133,0.0,orthography,set of conventions for writing a language,concept,politics,policy,cultural agnostic,http://www.wikidata.org/entity/Q43091
168,317,3.7738095238095237,0.011298830909609352,0.01581942184707999,-0.16039110923169544,0.019122609673790775,en,0.02259766181921871,0.018555187387703075,0.162673666370364,1.1924290220820188,0.918203275111703,0.0,Osteichthyes,superclass of fish,concept,biology,fish,cultural agnostic,http://www.wikidata.org/entity/Q27207
53,73,2.7547169811320753,0.02648766328011611,0.01039420485175202,-0.40972521271998213,0.0035460992907801418,en,0.05297532656023222,0.03154614530863144,0.07476707831581521,1.1095890410958904,0.4239941791929359,0.0,paint-on-glass animation,animation technique,entity,comics and anime,animation technique,cultural agnostic,http://www.wikidata.org/entity/Q182370
71,107,3.0140845070422535,0.021529175050301812,0.05518680573336023,-0.1303091725393966,0.02100840336134454,en,0.04305835010060361,0.0377540605954568,0.07594082475173305,1.1214953271028036,0.37962796283345607,0.014084507042253521,Palace of Iturbide,Former Imperial Palace of Mexico (1822-1823),entity,visual arts,art gallery,cultural representative,http://www.wikidata.org/entity/Q130898
519,913,3.5183044315992293,0.0033960467486479047,0.011611056101191902,-0.10712763011669049,0.006293310705699336,en,0.00679209349729581,0.00777135612949166,0.10918068157320282,1.1412924424972617,0.5927392690660362,0.0019267822736030828,pataphysics,philosophy or pseudophilosophy dedicated to studying what lies beyond the realm of metaphysics,concept,philosophy and religion,philosophy,cultural representative,http://www.wikidata.org/entity/Q7845
635,1298,4.088188976377952,0.0032241237984053255,0.014671037431211537,-0.12723659159805548,0.011477339611536198,en,0.00644824759681065,0.005275784006300122,0.1476185346738111,1.1563944530046224,0.7201972455167892,0.0,Oliver & Company,1988 animated film directed by George Scribner,entity,comics and anime,animated film,cultural representative,http://www.wikidata.org/entity/Q216929
81,115,2.8395061728395063,0.017746913580246913,0.017816972885784123,-0.4040911416529493,0.007142857142857143,en,0.03549382716049383,0.031147444913267697,0.07570351905441376,1.173913043478261,0.48023308770379397,0.012345679012345678,Peter Schuster,Austrian chemist,entity,biology,biologist,cultural exclusive,http://www.wikidata.org/entity/Q84809
554,1048,3.783393501805054,0.0034207897846338644,0.003985961510034874,-0.08263818822945976,0.009521218715995648,en,0.006841579569267729,0.008133754148379359,0.12412167044384158,1.1421755725190839,1.0655141752806054,0.0018050541516245488,Opera dei Pupi,typical sicilian marionette theatre,entity,performing arts,theatrical genre,cultural exclusive,http://www.wikidata.org/entity/Q1772945
273,392,2.871794871794872,0.005279034690799397,0.006252579947179969,-0.15709831529074894,0.003713838936669273,en,0.010558069381598792,0.012112878077714197,0.046271657895486776,1.114795918367347,0.8803903698068523,0.0,Paul Morand,French writer (1888-1976),entity,literature,poet,cultural representative,http://www.wikidata.org/entity/Q272
1262,2818,4.4659270998415215,0.001770787906360635,0.004231101189615125,-0.11465998401682907,0.006618753401414989,en,0.00354157581272127,0.002713928412786388,0.1852527170528348,1.1305890702625976,0.9096796755930855,0.000792393026941363,musical,"stage work that combines songs, music, spoken dialogue, acting, and dance",concept,performing arts,theatrical genre,cultural agnostic,http://www.wikidata.org/entity/Q2743
76,137,3.6052631578947367,0.024035087719298246,0.013356835797260888,-0.17677845355534616,0.02490421455938697,en,0.04807017543859648,0.037709815078236134,0.15122181979553628,1.167883211678832,1.0641424570245468,0.0,pin and hanger assembly,assembly used to connect two plate girders of a bridge,concept,architecture,construction,cultural agnostic,http://www.wikidata.org/entity/Q7194764
791,1577,3.9873577749683946,0.0025236441613724014,0.01372437265840957,-0.10723063594743218,0.00540602714515758,en,0.005047288322744804,0.005058248933688122,0.16174448043657183,1.0963855421686748,0.5069894466778523,0.0037926675094816687,paganism,polytheistic religious groups,concept,philosophy and religion,religion,cultural representative,http://www.wikidata.org/entity/Q29536
1609,3538,4.397762585456806,0.001367463490502738,0.00133660229454817,-0.09838506999736991,0.00685949049025182,en,0.002734926981005476,0.002354432847783147,0.15649676719353303,1.206896551724138,1.8934709548026227,0.0006215040397762585,Meryl Streep,American actress,entity,films,film producer,cultural representative,http://www.wikidata.org/entity/Q873
153,259,3.3856209150326797,0.011136910904712763,0.027224906791641326,-0.15508000559247972,0.017839922854387655,en,0.022273821809425522,0.023318058488644672,0.14479712072697665,1.1003861003861004,0.4788578810372772,0.0,pianist,musician who plays the piano,concept,music,musical profession,cultural agnostic,http://www.wikidata.org/entity/Q486748
824,1646,3.995145631067961,0.0024271844660194173,0.00362993416467623,-0.11106202219232181,0.0064794816414686825,en,0.0048543689320388345,0.004673551571769726,0.1379809367731005,1.1883353584447145,1.3713825803111566,0.0024271844660194173,Patti Smith,"American singer, songwriter, author and poet",entity,visual arts,photographer,cultural representative,http://www.wikidata.org/entity/Q557
154,254,3.2987012987012987,0.010780069603599016,0.022511879108732005,-0.1477778311290575,0.007950530035335688,en,0.02156013920719803,0.027712999075228176,0.14466757228011576,1.1614173228346456,0.5483758760487216,0.0,pixilation,type of stop-motion animation using live actors,concept,comics and anime,animation technique,cultural agnostic,http://www.wikidata.org/entity/Q200751
79,133,3.367088607594937,0.021583901330736774,0.031237241600705186,-0.19727571381839018,0.018518518518518517,en,0.04316780266147354,0.03256448193157054,0.12656242085391428,1.218045112781955,0.6864789299556888,0.0,Pinewood Toronto Studios,filming location,entity,media,film studio,cultural exclusive,http://www.wikidata.org/entity/Q2095595
460,809,3.517391304347826,0.003831580941555366,0.013579816078640854,-0.1417288661619477,0.006340471348247398,en,0.007663161883110733,0.00815693595962529,0.1287686315116477,1.1322620519159456,0.7789314417254714,0.0,Pinus,genus of plants in the conifer family Pinaceae,concept,biology,tree,cultural agnostic,http://www.wikidata.org/entity/Q12024
490,924,3.7714285714285714,0.0038562664329535494,0.01018766221496338,-0.16101828867608634,0.006158124751688518,en,0.0077125328659071,0.0065541443370066505,0.18227746340231518,1.2164502164502164,1.2452115889282638,0.0,Po,title character and the protagonist of the Kung Fu Panda franchise,concept,food,cook,cultural representative,http://www.wikidata.org/entity/Q3307548
961,2140,4.45369406867846,0.002319632327436698,0.008607594103967473,-0.12306121356686008,0.007088208820882088,en,0.0046392646548733965,0.003515748624582565,0.1375094216663522,1.1598130841121495,0.7875621693999322,0.002081165452653486,philosophy of mind,branch of philosophy that studies the nature of the mind,concept,philosophy and religion,philosophy,cultural agnostic,http://www.wikidata.org/entity/Q23407
553,1191,4.30741410488246,0.0039016432109442566,0.011369672242909102,-0.15983612583169232,0.00925029579434226,en,0.007803286421888513,0.005125476901788946,0.12605768993630845,1.2594458438287153,1.0852925773197424,0.0,posting style,style of quoting and replying to an email or post on an Internet forum,concept,literature,writing style,cultural agnostic,http://www.wikidata.org/entity/Q27114292
136,226,3.323529411764706,0.012309368191721133,0.030941476179617355,-0.1883126396147045,0.013043478260869565,en,0.024618736383442266,0.023871654797905897,0.10019574936359996,1.1238938053097345,0.4129055981340958,0.0,Prishtina International Film Festival,"annual film festival held in Pristina, Kosovo",entity,films,film festival,cultural exclusive,http://www.wikidata.org/entity/Q38817
390,724,3.712820512820513,0.004772262869949246,0.010651164466254118,-0.2361324203060683,0.0052824782881189004,en,0.00954452573989849,0.008372678611594147,0.1741815114300113,1.2113259668508287,1.138640222690661,0.002564102564102564,Pyrus,genus of plants,concept,biology,tree,cultural agnostic,http://www.wikidata.org/entity/Q434
883,1700,3.8505096262740657,0.0021828285863231666,0.004629695469877134,-0.1271166517178473,0.003758654797230465,en,0.004365657172646333,0.0040573998598856355,0.15765592435512624,1.15,1.1163886103914555,0.0011325028312570782,plant,living thing in the kingdom of photosynthetic eukaryotes,concept,biology,organism,cultural agnostic,http://www.wikidata.org/entity/Q756
474,887,3.742616033755274,0.003956253735470692,0.015407847913669524,-0.14203495831814814,0.006907645722937169,en,0.007912507470941384,0.00720610378745922,0.15437028075109718,1.1488162344983088,0.6851264558317116,0.002109704641350211,pyramid,structure whose shape is roughly that of a pyramid in the geometric sense,entity,architecture,building,cultural agnostic,http://www.wikidata.org/entity/Q12516
638,1502,4.70846394984326,0.0036958115775849766,0.008335711910754929,-0.13511925926486293,0.010909906603042538,en,0.007391623155169953,0.004687349549790297,0.21851586159271086,1.2529960053262317,1.2983297469473143,0.004702194357366771,president,"leader of a country or part of a country, usually in republics",entity,politics,politician,cultural agnostic,http://www.wikidata.org/entity/Q30461
769,1693,4.403120936280884,0.0028666151928912007,0.006029124779408309,-0.12521395931664442,0.009274628599883808,en,0.005733230385782401,0.004438507134767549,0.18697528245925807,1.1925575900767869,1.0969609055808196,0.0013003901170351106,Pixar,American computer animation studio,entity,comics and anime,animation studio,cultural representative,http://www.wikidata.org/entity/Q127552
28,39,2.7857142857142856,0.051587301587301584,0.06989487238441912,-0.1915572486966939,0.035211267605633804,en,0.10317460317460318,0.023351648351648355,0.100315743382469,1.205128205128205,0.6067774136512427,0.0,Raquel Argandoña,Chilean entertainer and mayor,entity,fashion,model,cultural exclusive,http://www.wikidata.org/entity/Q41800
37,52,2.810810810810811,0.03903903903903904,0.030553905553905546,-0.5387764657863936,0.0,en,0.07807807807807807,0.062483912483912475,0.12762767586858909,1.0192307692307692,0.13733516208736252,0.02702702702702703,rigaudon,cheerful Baroque dance movement in duple meter,concept,performing arts,folk dance,cultural exclusive,http://www.wikidata.org/entity/Q383845
26,41,3.1538461538461537,0.06307692307692307,0.061736874236874226,-0.2624252889596168,0.07692307692307693,en,0.12615384615384617,0.07250000000000001,0.1729898458960722,1.0975609756097562,0.3698963631244659,0.0,Royal free city,cities in the Kingdom of Hungary,concept,geography,city,cultural exclusive,http://www.wikidata.org/entity/Q18702
864,1778,4.1157407407407405,0.002384554310973778,0.006573141735351284,-0.11823301312865923,0.004477671610762403,en,0.004769108621947555,0.005019407818450976,0.13673874345397916,1.108548931383577,0.5439358173213084,0.0011574074074074073,protist,"eukaryotic organisms that are not animals, plants or fungi",concept,biology,organism,cultural agnostic,http://www.wikidata.org/entity/Q10892
53,71,2.6792452830188678,0.02576197387518142,0.027880610251477603,-0.39568418356321783,0.0051440329218107,en,0.05152394775036283,0.012080594211559804,0.05776893275684236,1.2394366197183098,0.8634158943095267,0.018867924528301886,Rietheim,"village and former municipality in Zurzach in the canton of Aargau, Switzerland",entity,geography,neighborhood,cultural exclusive,http://www.wikidata.org/entity/Q66854
1246,2735,4.390048154093098,0.0017630715478285533,0.011438269944569552,-0.13446980072460482,0.014480839762235994,en,0.003526143095657107,0.002927527154029609,0.1707225377818362,1.1246800731261426,0.5870273687405483,0.0008025682182985554,physician writer,physicians who write creatively in fields outside their practice of medicine,concept,books,non-fiction writer,cultural agnostic,http://www.wikidata.org/entity/Q551835
119,200,3.361344537815126,0.01424298532972511,0.016321903423591144,-0.24544441274874765,0.014150943396226415,en,0.02848597065945022,0.009712011706029651,0.08186194154623633,1.42,1.7156922801015337,0.008403361344537815,Rossens,village and former municipality in Gibloux in the canton of Fribourg in Switzerland,entity,geography,neighborhood,cultural exclusive,http://www.wikidata.org/entity/Q66768
658,1322,4.018237082066869,0.0030580190883309506,0.01063638236414065,-0.14438461811181216,0.005504721828056955,en,0.006116038176661901,0.0051440139848998095,0.16091493896563375,1.1278366111951588,0.7448235953097347,0.00303951367781155,restaurant,"single establishment which prepares and serves food, located in building",concept,architecture,building,cultural agnostic,http://www.wikidata.org/entity/Q11707
160,264,3.3,0.010377358490566037,0.025017929667265664,-0.21300284268713687,0.00717439293598234,en,0.020754716981132078,0.015343871905103099,0.09299789961775098,1.1477272727272727,0.6720576622414259,0.0,seed plant,division of plants,concept,biology,plant,cultural agnostic,http://www.wikidata.org/entity/Q25814
83,154,3.710843373493976,0.022627093740816926,0.0639043577175763,-0.28138524645468066,0.03764705882352941,en,0.04525418748163386,0.026871714500277536,0.1656486477196816,1.1363636363636365,0.4976331228037902,0.0,seinen,manga marketed primarily to late adolescent young adults (18 yr and older),concept,comics and anime,manga,cultural representative,http://www.wikidata.org/entity/Q237338
256,481,3.7578125,0.0073682598039215685,0.01926527086383614,-0.16383663950072425,0.01149103139013453,en,0.014736519607843135,0.013333417766712987,0.17213047895430594,1.2286902286902286,0.7105443944428582,0.00390625,RTVE,public broadcaster of Spain,entity,media,media company,cultural exclusive,http://www.wikidata.org/entity/Q54829
183,310,3.387978142076503,0.009307632258451931,0.008199279114198857,-0.1583664453562297,0.014255543822597676,en,0.01861526451690386,0.024541394661854767,0.10426578123175533,1.1548387096774193,0.9097460509456682,0.0,Sahitya Akademi Award,literary honour awarded to authors of outstanding literary works in India,entity,literature,literary award,cultural exclusive,http://www.wikidata.org/entity/Q172582
8,10,2.5,0.17857142857142858,0.35416666666666663,-0.08908708063747495,0.14285714285714285,en,0.3571428571428571,0.017857142857142856,0.20357142857142857,1.0,0.0,0.0,servus,salutation,concept,gestures and habits,greeting,cultural representative,http://www.wikidata.org/entity/Q15761
530,956,3.607547169811321,0.0034097799336590935,0.00640075438688042,-0.10929041534290992,0.006194081211286993,en,0.006819559867318187,0.0067725710938251514,0.1491563824947884,1.1736401673640167,1.1403477650840508,0.0018867924528301887,sandalwood,name of a class of fragrant woods from trees in the genus Santalum,concept,architecture,construction,cultural agnostic,http://www.wikidata.org/entity/Q11122366
88,137,3.1136363636363638,0.017894461859979102,0.07195688798844237,-0.18187613941566022,0.014480408858603067,en,0.035788923719958204,0.02392560326602027,0.10141648950960412,1.0875912408759123,0.35173091396078127,0.011363636363636364,Saintonge,former French province,entity,geography,geographic location,cultural exclusive,http://www.wikidata.org/entity/Q1509703
1641,3739,4.556977452772699,0.0013893223941380181,0.004770127099234191,-0.10311084982148641,0.004753943718536644,en,0.0027786447882760363,0.002120885796385697,0.19131016933448328,1.1567263974324686,0.9431781402827288,0.0018281535648994515,opera,artform combining sung text and musical score in a theatrical setting,concept,performing arts,theatrical genre,cultural representative,http://www.wikidata.org/entity/Q1344
350,714,4.08,0.005845272206303725,0.01396539439648127,-0.13865534463718188,0.0180349932705249,en,0.011690544412607449,0.009541664902301203,0.17261448251167893,1.1750700280112045,0.7588102940280715,0.0,shōnen,manga marketed primarily to adolescent boys,concept,comics and anime,manga,cultural representative,http://www.wikidata.org/entity/Q231302
78,119,3.051282051282051,0.019813519813519812,0.013483949532618889,-0.2022885599993573,0.012773722627737226,en,0.03962703962703963,0.043208983998457684,0.07867328832759053,1.3025210084033614,1.4698917918713432,0.01282051282051282,Seiun Awards,Japanese science fiction awards,entity,literature,literary award,cultural exclusive,http://www.wikidata.org/entity/Q145234
29,41,2.8275862068965516,0.050492610837438424,0.044644771497628036,-0.31063186957896904,0.02631578947368421,en,0.10098522167487682,0.04164386060937785,0.11462626234994376,1.170731707317073,0.5802623050424546,0.0,shrug,"gesture indicating an individual does not know an answer to a question, or does not care about something",concept,gestures and habits,gesture,cultural agnostic,http://www.wikidata.org/entity/Q340709
473,1007,4.2579281183932345,0.004510517074569105,0.011645013173554888,-0.09785407637799275,0.014056705347529608,en,0.00902103414913821,0.006924738346511392,0.14436853135259645,1.1916583912611718,1.513924095625466,0.0,sheet metal,"metal formed into thin, flat pieces, usually by an industrial process",entity,architecture,building material,cultural agnostic,http://www.wikidata.org/entity/Q211367
204,345,3.3823529411764706,0.008330918574326282,0.012199617243580253,-0.13794592749316226,0.012073863636363636,en,0.01666183714865256,0.01763132702722605,0.12166440772734576,1.1478260869565218,0.8226166620320815,0.0,Shepperton Studios,"film studio, special effects studios and pre- and post-production centre",entity,media,film studio,cultural exclusive,http://www.wikidata.org/entity/Q2278256
224,386,3.4464285714285716,0.007727418321588725,0.009694503561407745,-0.1174650679434226,0.013361838588989846,en,0.015454836643177452,0.014405901737740303,0.11494744674888217,1.189119170984456,0.9065025606880698,0.0,Shakespeare and Company,bookstore in Paris founded by George Whitman in 1951,entity,books,bookstore,cultural representative,http://www.wikidata.org/entity/Q1503157
70,111,3.1714285714285713,0.02298136645962733,0.036378099638244565,-0.22054396794830392,0.023622047244094488,en,0.045962732919254665,0.054764949458044096,0.14733589908066605,1.117117117117117,0.4398758780444577,0.0,single whip law,fiscal law of the Ming dynasty,entity,politics,law,cultural exclusive,http://www.wikidata.org/entity/Q139932
134,223,3.328358208955224,0.01251262484569633,0.07639446310062263,-0.17124434659758506,0.024553571428571428,en,0.02502524969139266,0.02496276308138052,0.11658272577819828,1.0852017937219731,0.3373675851803413,0.0,small press,publisher with low annual sales revenue and/or few titles,concept,literature,publisher,cultural agnostic,http://www.wikidata.org/entity/Q1661080
64,99,3.09375,0.024553571428571428,0.014054376562589312,-0.3891102800905804,0.02094972067039106,en,0.049107142857142856,0.023249487967229903,0.1058646224643911,1.3232323232323233,1.8468005794804563,0.0,socks and sandals,wearing socks and sandals together,concept,fashion,fashion trend,cultural agnostic,http://www.wikidata.org/entity/Q17084639
143,241,3.370629370629371,0.011868413276863981,0.0275199315583908,-0.1873791257767252,0.012662559890485968,en,0.02373682655372796,0.02499278765386047,0.1466636106761313,1.107883817427386,0.5280317352892383,0.006993006993006993,skateboard,wheeled board used for skateboarding,concept,sports,sports equipment,cultural agnostic,http://www.wikidata.org/entity/Q15783
1332,3077,4.62012012012012,0.0017355823140947108,0.005108312976740269,-0.11199878477278861,0.006717820949818871,en,0.0034711646281894216,0.0024580622775490107,0.19290461137721301,1.194995125121872,1.0790953801357177,0.0015015015015015015,pope,leader of the worldwide Catholic Church,concept,philosophy and religion,religious leader,cultural representative,http://www.wikidata.org/entity/Q19546
48,74,3.0833333333333335,0.03280141843971631,0.08692063987242714,-0.13108084865871136,0.031818181818181815,en,0.06560283687943262,0.037156953438174524,0.13574320481858695,1.0675675675675675,0.25100237325684743,0.0,software publisher,publishing company in the software industry between the developer and the distributor,concept,literature,publisher,cultural agnostic,http://www.wikidata.org/entity/Q7554349
25,36,2.88,0.06,0.0901796916011344,-0.36523631916580485,0.06976744186046512,en,0.12,0.025724637681159422,0.1189258658008658,1.1944444444444444,0.6155144390600094,0.04,solo dance,dance performed by a single dancer,entity,performing arts,dance,cultural agnostic,http://www.wikidata.org/entity/Q178406
2237,5443,4.866338846669647,0.0010881795274306008,0.0020508044965057734,-0.1087559691901976,0.0041873544351983365,en,0.0021763590548612016,0.00145636916052237,0.20485002645233147,1.1998897666727908,1.6589919407248614,0.003576218149307108,London,capital and largest city of England and the United Kingdom,entity,geography,geographic location,cultural representative,http://www.wikidata.org/entity/Q84
188,310,3.297872340425532,0.008817840482421208,0.02286106814381733,-0.15220458959974942,0.009754562617998742,en,0.01763568096484241,0.01645278127473614,0.0922338320502758,1.103225806451613,0.43513725752044513,0.0,Singer House,house in Saint Petersburg,entity,books,bookstore,cultural representative,http://www.wikidata.org/entity/Q737377
134,218,3.253731343283582,0.012232072719111212,0.01053403597984503,-0.1615880739670371,0.012706480304955527,en,0.024464145438222423,0.023699428353788132,0.10609454856411878,1.1192660550458715,0.8591095309071173,0.0,space rock,genre of rock music,concept,music,music genre,cultural representative,http://www.wikidata.org/entity/Q236913
191,351,3.675392670157068,0.009672085974097548,0.027501262582343193,-0.17796110639565177,0.011103400416377515,en,0.019344171948195096,0.015409670190601578,0.1406921584523367,1.188034188034188,0.6076195756299563,0.005235602094240838,Soo Line Railroad,American class I railroad,entity,transportation,transport company,cultural exclusive,http://www.wikidata.org/entity/Q359293
